"Taxon","pval","qval","lfc"
"UniRef90_B9D2N3",0.0401485876689099,1,1.12848771586306
"UniRef90_U7V4D6",0.00880429968546374,1,2.21192174975256
"UniRef90_UPI00036A705E",0.0499755220151813,1,1.21597416930006
"UniRef90_A0A0R3PIN0",0.0188954214639586,1,0.397836933792193
"UniRef90_A0A0S2ZM78",0.00502964433745249,1,-3.32782694688038
"UniRef90_A0A133ZXA4",0.0346196761552714,1,-1.48984587213069
"UniRef90_A0A241Q1Z2",0.00238894607015198,0.955578428060792,-2.36983752136974
"UniRef90_A0A246EGZ2",0.0383551713731846,1,-1.7097004892557
"UniRef90_A0A2B7YY17",0.00837755751660232,1,-2.40400739604427
"UniRef90_A0A2N6TM57",0.0260967258269218,1,-2.81379078659504
"UniRef90_A0A2N8NDD8",0.0144985598027972,1,-1.05333457387721
"UniRef90_A0A318HQ74",0.0275264803084431,1,1.0196006955963
"UniRef90_C9MUM6",0.0367436166952227,1,2.18746372152866
"UniRef90_E7RXG0",0.00994045543970889,1,2.81372765811379
"UniRef90_E7RYC5",0.0176792412221679,1,0.931800777641466
"UniRef90_F9EDQ2",0.0203406196110862,1,0.956265008853939
"UniRef90_L1NQ05",0.00339760419077592,1,2.67161785470918
"UniRef90_U1QP00",0.0432178444028116,1,2.42794306865227
"UniRef90_U2BYZ5",0.0350015053888417,1,1.08394966562239
"UniRef90_U2C1G8",0.0479714868570989,1,1.19777242611275
"UniRef90_U2KZ56",0.0479714868570989,1,1.19777242611275
"UniRef90_U2LXT4",0.0404903185586282,1,1.61774019805787
"UniRef90_W2VC95",0.0424944635735167,1,1.14901352011099
"UniRef90_X8H3M8",0.0428876256875672,1,1.15247197450187
