"Taxon","pval","qval","lfc"
"UniRef90_A0A134BE17",0.0474186443487453,1,-0.691083203137673
"UniRef90_A0A2C6BS96",0.0188464365966955,1,-0.797584056813373
"UniRef90_C7NBR1",0.012719269813607,1,-1.2608253618876
"UniRef90_L1PBR5",0.0219529898597537,1,-0.818540450504302
"UniRef90_V2XLD5",0.0371670464638258,1,-0.913444718953247
"UniRef90_W1Q1S0",0.0370004525036458,1,-1.67751020972383
"UniRef90_A0A1F0UQX2",0.0246144662128265,1,-0.835854150965454
"UniRef90_A0A223AZQ6",0.0314448780993273,1,-0.878607098513104
"UniRef90_A0A241Q1Z2",0.01853937239144,1,-1.87782791651189
"UniRef90_A0A2B7YNI3",0.0468868823131493,1,-0.778351062791771
"UniRef90_A0A2B7YWT3",0.0473967045920389,1,-0.975392118142042
"UniRef90_A0A2C6BTY4",0.0372258046769961,1,-0.913800343535681
"UniRef90_A0A2N6TLH8",0.0402900092275839,1,-2.24421794682377
"UniRef90_A5TT68",0.0186673725644043,1,-0.796345342962097
"UniRef90_C8NDE1",0.0105948757857972,1,-1.48132428863002
"UniRef90_D3ILB5",0.0471154433718536,1,-0.973678689671999
"UniRef90_E0DE64",0.0126015108324963,1,-1.50910125845676
"UniRef90_E7RTK7",0.0128618351002526,1,-1.32355138666463
"UniRef90_E7RXG0",0.0292325399028986,1,-1.6442867005469
"UniRef90_F3AZX4",0.0250462550176868,1,-0.838619491370175
"UniRef90_F5RPM2",0.0337481405938833,1,-0.89269213617145
"UniRef90_F7L2Y4",0.0430091964962345,1,-0.948762476144323
"UniRef90_G9ZCV2",0.00934577664299756,1,-0.72351165144963
"UniRef90_J6HXM3",0.0192943941065187,1,-0.800666636434419
"UniRef90_L1NPP8",0.0470790319372587,1,-0.973456950021983
"UniRef90_L1P504",0.0250462550176868,1,-0.838619491370175
"UniRef90_L1P808",0.0261928808067512,1,-2.43417962379025
"UniRef90_L1PAV3",0.0461246451811082,1,-0.967650842703684
"UniRef90_L1Q3K9",0.028670720344384,1,-0.861462317063366
"UniRef90_Q7P3S4",0.00783507945519652,1,-0.708960380643544
"UniRef90_S3BAE8",0.0226840058157079,1,-0.8233463030189
"UniRef90_U2AFG7",0.0490339216186859,1,-0.985388501943638
"UniRef90_U2AQQ5",0.0362967182756141,1,-0.908174043954306
"UniRef90_U2AXI3",0.0101374650766876,1,-1.44810493344877
"UniRef90_U2AZB2",0.0198503167141085,1,-1.78896432444096
"UniRef90_U2FF01",0.0132282754450805,1,-1.47040502365625
"UniRef90_U2LXT4",0.0369347498062815,1,1.11997092989939
"UniRef90_U2R2D9",0.0348906851713567,1,-0.899643324899826
"UniRef90_W1Q1L8",0.0469349723145057,1,-2.89133262037965
"UniRef90_W2CDB2",0.0473967045920389,1,-0.975392118142042
"UniRef90_W2CSC7",0.0413207339632372,1,-0.938552869116593
"UniRef90_X8HWZ7",0.0402889181460243,1,-0.932317877350831
