"Taxon","pval","qval","lfc"
"UniRef90_J5VG22",0.0103923836095864,0.769036387109391,0.65810683836716
"UniRef90_A0A2B7YY17",0.00515322306841383,0.396798176267865,0.966464455159035
"UniRef90_A0A2C5ZYQ6",0.0338166854033606,1,0.65855193412426
"UniRef90_A0A2N6TM57",0.0144638915632472,1,0.796558089283273
"UniRef90_A5TVF0",0.0204423982978017,1,0.595577164211746
"UniRef90_A5TWG4",0.0460126429272614,1,0.897262853887287
"UniRef90_C9MZK9",0.00876910829789502,0.657683122342126,0.687008380905357
"UniRef90_D3QZD1",0.00793665351853374,0.603185667408564,1.00862373108881
"UniRef90_J6IUG2",0.00083938174091693,0.0663111575324375,0.981430463198594
"UniRef90_L1NU03",0.0106196722115273,0.775236071441492,-1.26750894509845
"UniRef90_U1SAA0",0.0429168268425343,1,-1.10728383267028
"UniRef90_U2IFD3",0.0402575988086539,1,0.681500131804486
"UniRef90_U2PKD9",0.0320659271262979,1,-1.61007970169965
"UniRef90_W2VDD7",0.000871965276779628,0.0680132915888109,1.04857816385198
"UniRef90_X8HWZ7",0.0350608762020309,1,0.581449902245437
