"Taxon","combinations","pval"
"UniRef90_F7L2Y4","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0430091964962345
"UniRef90_G9ZCV2","ev_complete_uniref_Caries-CAavsCaries-CAs",0.00934577664299756
"UniRef90_J6HXM3","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0192943941065187
"UniRef90_L1NPP8","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0470790319372587
"UniRef90_L1P504","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0250462550176868
"UniRef90_L1P808","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0261928808067512
"UniRef90_L1PAV3","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0461246451811082
"UniRef90_L1Q3K9","ev_complete_uniref_Caries-CAavsCaries-CAs",0.028670720344384
"UniRef90_Q7P3S4","ev_complete_uniref_Caries-CAavsCaries-CAs",0.00783507945519652
"UniRef90_S3BAE8","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0226840058157079
"UniRef90_U2AFG7","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0490339216186859
"UniRef90_U2AQQ5","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0362967182756141
"UniRef90_U2AXI3","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0101374650766876
"UniRef90_U2AZB2","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0198503167141085
"UniRef90_U2FF01","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0132282754450805
"UniRef90_U2LXT4","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0369347498062815
"UniRef90_U2R2D9","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0348906851713567
"UniRef90_W1Q1L8","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0469349723145057
"UniRef90_W2CDB2","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0473967045920389
"UniRef90_W2CSC7","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0413207339632372
"UniRef90_X8HWZ7","ev_complete_uniref_Caries-CAavsCaries-CAs",0.0402889181460243
"UniRef90_B9D2N3","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0327753612370574
"UniRef90_H1LUP6","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0271265634846174
"UniRef90_J4KDX8","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0468602059832068
"UniRef90_L1NIT5","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0483580069312205
"UniRef90_U7V4D6","ev_complete_uniref_Caries-CAavsHealthy-CI",0.00983356451742962
"UniRef90_UPI00036A705E","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0419438223721153
"UniRef90_A0A0X8KAH6","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0474942571886988
"UniRef90_A0A134A2L4","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0468602059832068
"UniRef90_A0A318HQ74","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0214622252214991
"UniRef90_C8NB72","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0321779519002994
"UniRef90_C9MUM6","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0447834039645641
"UniRef90_D3IKE1","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0401382331542136
"UniRef90_D3QZD1","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0237115990457471
"UniRef90_E7RXG0","ev_complete_uniref_Caries-CAavsHealthy-CI",0.010745231418077
"UniRef90_F9EDQ2","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0153268423958093
"UniRef90_J0XEL7","ev_complete_uniref_Caries-CAavsHealthy-CI",0.00219761698457217
"UniRef90_J6I625","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0380656428538834
"UniRef90_L1NQ05","ev_complete_uniref_Caries-CAavsHealthy-CI",0.00302939685610846
"UniRef90_U1RP32","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0159982661104996
"UniRef90_U2BYZ5","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0280909689657948
"UniRef90_U2C1G8","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0400524349810332
"UniRef90_U2Q999","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0460417205426948
"UniRef90_UPI0004E12320","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0479234643072477
"UniRef90_W2CIW7","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0389605938798035
"UniRef90_W2VDD7","ev_complete_uniref_Caries-CAavsHealthy-CI",0.0187729136619001
"UniRef90_X8H3M8","ev_complete_uniref_Caries-CAavsHealthy-CI",0.035303028474545
"UniRef90_H1LUP6","ev_complete_uniref_Caries-CAavsHealthy-CF",5.23814167706386e-05
"UniRef90_UPI0009F88094","ev_complete_uniref_Caries-CAavsHealthy-CF",0.00242919264873878
"UniRef90_A0A241Q1Z2","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0091686135430233
"UniRef90_A0A241Q4K7","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0054861592975426
"UniRef90_A0A250F9F0","ev_complete_uniref_Caries-CAavsHealthy-CF",0.00857161990842881
"UniRef90_A0A2N6TM57","ev_complete_uniref_Caries-CAavsHealthy-CF",0.00718255431152453
"UniRef90_C7M709","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0095062505269677
"UniRef90_D3QZD1","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0102382624920251
"UniRef90_E0DE94","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0127780056781258
"UniRef90_E7RY83","ev_complete_uniref_Caries-CAavsHealthy-CF",0.000472748258818057
"UniRef90_F0IAB6","ev_complete_uniref_Caries-CAavsHealthy-CF",0.00328794354861525
"UniRef90_F2UVA9","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0438143999425251
"UniRef90_G6AGG7","ev_complete_uniref_Caries-CAavsHealthy-CF",0.00454031299008057
"UniRef90_K0XIQ7","ev_complete_uniref_Caries-CAavsHealthy-CF",0.00562782560633204
"UniRef90_L1PMK0","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0138269105513341
"UniRef90_L1PSR8","ev_complete_uniref_Caries-CAavsHealthy-CF",0.00822860955176089
"UniRef90_U1QP00","ev_complete_uniref_Caries-CAavsHealthy-CF",0.00328547358272483
"UniRef90_U2CAK8","ev_complete_uniref_Caries-CAavsHealthy-CF",0.00556390455319042
"UniRef90_U2LXT4","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0106438856269885
"UniRef90_U2R2D9","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0303994982177019
"UniRef90_U2SSM5","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0107766496414623
"UniRef90_U2T0U2","ev_complete_uniref_Caries-CAavsHealthy-CF",0.0126491610160416
"UniRef90_W2VDD7","ev_complete_uniref_Caries-CAavsHealthy-CF",0.00662307955075544
"UniRef90_A0A134BE17","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0208527062972665
"UniRef90_A0A1B6W0U8","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0358951482788767
"UniRef90_A0A2C6A320","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0247658540929016
"UniRef90_A0A2C6BS96","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00690566453419197
"UniRef90_A0A2T5XRS3","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0324234782802846
"UniRef90_A0A2X4AK02","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0477330215148363
"UniRef90_C7NBR1","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00679293651936835
"UniRef90_E7RVW1","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00379516261345021
"UniRef90_F0F2M7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0463001629491125
"UniRef90_F3B3C8","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0355729540527583
"UniRef90_G9ZEQ7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0394071736777633
"UniRef90_L1P8E0","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0319973343654597
"UniRef90_L1P920","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0495882278293208
"UniRef90_L1PBR5","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00881153423517514
"UniRef90_R9MWB5","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0232710836570565
"UniRef90_U2A6D5","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0484558615362685
"UniRef90_U7UXL5","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0326172630822067
"UniRef90_U7V776","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0440395762435244
"UniRef90_UPI0003F563A9","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0307641986962158
"UniRef90_V2XLD5","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0196822124460375
"UniRef90_W1Q1S0","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0272405557376672
"UniRef90_A0A069ZHY6","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0405966310085228
"UniRef90_A0A1F0UQX2","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0105435328626853
"UniRef90_A0A223AZQ6","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0153401996172594
"UniRef90_A0A2B7YNI3","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0231804668068215
"UniRef90_A0A2B7YWT3","ev_complete_uniref_Caries-CAivsCaries-CAs",0.028023645359576
"UniRef90_A0A2C6B5N0","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0430719550498854
"UniRef90_A0A2C6BTY4","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0197281249965084
"UniRef90_A0A2G9F7T9","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0328108689113647
"UniRef90_A0A323TX70","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0180673852190395
"UniRef90_A5TT68","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00679997537013918
"UniRef90_C7M709","ev_complete_uniref_Caries-CAivsCaries-CAs",0.012788029294035
"UniRef90_C8NDE1","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00615615903093836
"UniRef90_D3IF56","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00788181046748949
"UniRef90_D3ILB5","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0277857371795358
"UniRef90_D7JCK2","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0323974907227029
"UniRef90_D7JH52","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0486833990899614
"UniRef90_E6LKU2","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0309002066705052
"UniRef90_E7RTK5","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0495129645993537
"UniRef90_E7RTK6","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0291905429156322
"UniRef90_E7RTK7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00714353123432466
"UniRef90_E7RTR9","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00144415669090648
"UniRef90_E7RTY9","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0355860303413644
"UniRef90_E7RVB6","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0260776089924017
"UniRef90_E7RYB7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0241325778222883
"UniRef90_E7RYK2","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0164155581370924
"UniRef90_F2UVA9","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00963667261716565
"UniRef90_F3UU36","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00579977565651121
"UniRef90_F5RPM2","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0170560409382428
"UniRef90_F7L2Y4","ev_complete_uniref_Caries-CAivsCaries-CAs",0.024364710840767
"UniRef90_F9EQU2","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0382519450958134
"UniRef90_G9ZCV2","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00209421918238233
"UniRef90_J4J2M1","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0427563376313242
"UniRef90_J4VLQ5","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0430410804635181
"UniRef90_J5UUN7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0458561319077734
"UniRef90_J6ILZ2","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0411548383846588
"UniRef90_J6IUG2","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00665447937611442
"UniRef90_K1GXY7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0235753864342271
"UniRef90_L1NPP8","ev_complete_uniref_Caries-CAivsCaries-CAs",0.02775497056635
"UniRef90_L1NY42","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00959709009455119
"UniRef90_L1P504","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0108323950697354
"UniRef90_L1P808","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0208421518998199
"UniRef90_L1P8P3","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0384680490846803
"UniRef90_L1P9H9","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0140779592920164
"UniRef90_L1PAV3","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0269512210067979
"UniRef90_L1Q3K9","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0133361952855958
"UniRef90_Q7P7A0","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0404778722956406
"UniRef90_Q7P822","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0393935890855289
"UniRef90_U1S2R3","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0386270319090099
"UniRef90_U2AFG7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.029417173807822
"UniRef90_U2AQ36","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0319171162402381
"UniRef90_U2AQQ5","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0190051551771433
"UniRef90_U2AXI3","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00575752734167401
"UniRef90_U2AZB2","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0139082601488613
"UniRef90_U2FF01","ev_complete_uniref_Caries-CAivsCaries-CAs",0.00792846738655667
"UniRef90_U2SSM5","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0197532422346757
"UniRef90_U7VAI7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0321553473944403
"UniRef90_UPI0002B6BC8E","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0484451741646556
"UniRef90_UPI000BB16949","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0125496675843395
"UniRef90_UPI000E0D5AAB","ev_complete_uniref_Caries-CAivsCaries-CAs",0.024797666274226
"UniRef90_UPI000E598125","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0445116698675804
"UniRef90_V2Y0N7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0456406394045484
"UniRef90_W1Q1L8","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0203850132457161
"UniRef90_W1Q6C7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0454686777633083
"UniRef90_W2CGF0","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0297063488844003
"UniRef90_W2CSC7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0229879343432251
"UniRef90_X8HWZ7","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0221557081963344
"UniRef90_X8I528","ev_complete_uniref_Caries-CAivsCaries-CAs",0.0362126129322536
"UniRef90_A0A3C0BI19","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0496409459502116
"UniRef90_B9D2N3","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0223148560485193
"UniRef90_J4KDX8","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0353442879796815
"UniRef90_L1NIT5","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0367758580504372
"UniRef90_UPI00036A705E","ev_complete_uniref_Caries-CAivsHealthy-CI",0.030701013666302
"UniRef90_A0A2C5ZYQ6","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0376684079310797
"UniRef90_A0A2C6B5N0","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0490845707551963
"UniRef90_A0A318HQ74","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0126563257891264
"UniRef90_A5TVF0","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0478276116807227
"UniRef90_C8NB72","ev_complete_uniref_Caries-CAivsHealthy-CI",0.021783143797687
"UniRef90_C9MUM6","ev_complete_uniref_Caries-CAivsHealthy-CI",0.00229742974819815
"UniRef90_D3IKE1","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0290191690761639
"UniRef90_D3IKU4","ev_complete_uniref_Caries-CAivsHealthy-CI",0.00151207353790954
"UniRef90_D3QZD1","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0428034436506408
"UniRef90_E0DE64","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0456635400459381
"UniRef90_F2UVA9","ev_complete_uniref_Caries-CAivsHealthy-CI",0.00890431429012646
"UniRef90_F9EDQ2","ev_complete_uniref_Caries-CAivsHealthy-CI",0.00790820997210489
"UniRef90_L1NQ05","ev_complete_uniref_Caries-CAivsHealthy-CI",0.00233302153236151
"UniRef90_U2BYZ5","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0182037274605605
"UniRef90_U2C1G8","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0289395890703096
"UniRef90_U2KZ56","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0289395890703096
"UniRef90_U2LXT4","ev_complete_uniref_Caries-CAivsHealthy-CI",0.00101087309729616
"UniRef90_U2Q999","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0345652000220639
"UniRef90_UPI0004E12320","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0363597642555564
"UniRef90_W2CIW7","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0279296518880909
"UniRef90_W2VC95","ev_complete_uniref_Caries-CAivsHealthy-CI",0.024256840853915
"UniRef90_X8H3M8","ev_complete_uniref_Caries-CAivsHealthy-CI",0.0245862096124844
"UniRef90_E7N400","ev_complete_uniref_Caries-CAivsHealthy-CF",0.00569262828031013
"UniRef90_H1LVS8","ev_complete_uniref_Caries-CAivsHealthy-CF",0.0097162258300863
"UniRef90_J0N2U1","ev_complete_uniref_Caries-CAivsHealthy-CF",0.00287577913552133
"UniRef90_U1PZP5","ev_complete_uniref_Caries-CAivsHealthy-CF",0.00800065452214089
"UniRef90_A0A2C5ZYQ6","ev_complete_uniref_Caries-CAivsHealthy-CF",0.0161454822587036
"UniRef90_A0A2N6TM74","ev_complete_uniref_Caries-CAivsHealthy-CF",0.00774979938671354
"UniRef90_C8NI31","ev_complete_uniref_Caries-CAivsHealthy-CF",0.00316503745005681
"UniRef90_D2ZT22","ev_complete_uniref_Caries-CAivsHealthy-CF",0.0123293359348316
"UniRef90_D3QZD1","ev_complete_uniref_Caries-CAivsHealthy-CF",0.0176415541074117
"UniRef90_E0DE64","ev_complete_uniref_Caries-CAivsHealthy-CF",0.000268604359775204
"UniRef90_E0DE94","ev_complete_uniref_Caries-CAivsHealthy-CF",0.00263661116719887
"UniRef90_E7RXG0","ev_complete_uniref_Caries-CAivsHealthy-CF",0.000546290810056992
"UniRef90_E7RY83","ev_complete_uniref_Caries-CAivsHealthy-CF",0.0097533690572047
"UniRef90_J0MQ72","ev_complete_uniref_Caries-CAivsHealthy-CF",0.0498025296921096
"UniRef90_L1MBX8","ev_complete_uniref_Caries-CAivsHealthy-CF",0.00232078478222874
"UniRef90_L1PBM2","ev_complete_uniref_Caries-CAivsHealthy-CF",0.0253224274488471
"UniRef90_L1PMK0","ev_complete_uniref_Caries-CAivsHealthy-CF",0.0197090465483961
"UniRef90_L1PUU1","ev_complete_uniref_Caries-CAivsHealthy-CF",0.00161343733405047
"UniRef90_U1Q6C0","ev_complete_uniref_Caries-CAivsHealthy-CF",0.00621341615391227
"UniRef90_UPI0009F878EB","ev_complete_uniref_Caries-CAivsHealthy-CF",0.00161015275432249
"UniRef90_X8I528","ev_complete_uniref_Caries-CAivsHealthy-CF",0.0151307723082183
"UniRef90_A0A3C0BI19","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.048798941387348
"UniRef90_B9D2N3","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0215803106787376
"UniRef90_J4KDX8","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0343907946357929
"UniRef90_L1NIT5","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0358037296950318
"UniRef90_U7V4D6","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0081089986347478
"UniRef90_UPI00036A705E","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0298147274751752
"UniRef90_A0A0M4GTB0","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.00154170061321546
"UniRef90_A0A0X8KAH6","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0349879058394103
"UniRef90_A0A134A2L4","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0343907946357929
"UniRef90_A0A1Q8XIS7","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.00424369348217974
"UniRef90_A0A2B7YY17","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0292490861110189
"UniRef90_A0A318HQ74","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0121606412211982
"UniRef90_A5TVF0","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0467402358886827
"UniRef90_C8NB72","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0210597483319589
"UniRef90_C9MUM6","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.00224435086134005
"UniRef90_D2ENY9","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0175952699374249
"UniRef90_D3IKE1","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0281599730325252
"UniRef90_D3IKU4","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.00146872778244604
"UniRef90_F9EDQ2","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0075660769491419
"UniRef90_J0XE44","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0232222614663652
"UniRef90_J0XEL7","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.00152972801434439
"UniRef90_J6I625","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0262793204726332
"UniRef90_L1NQ05","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.00228032618797319
"UniRef90_L1NU03","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.042059091860391
"UniRef90_L1PMK0","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.000168484272380206
"UniRef90_L1PS04","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0430122625717973
"UniRef90_U1RP32","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0141059581499095
"UniRef90_U2BYZ5","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0175609415862253
"UniRef90_U2C1G8","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0280817134176087
"UniRef90_U2KZ56","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0280817134176087
"UniRef90_U2LXT4","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.00097754042408223
"UniRef90_U2Q999","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0336222466050475
"UniRef90_UPI0004E12320","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0353929560836238
"UniRef90_V2Y0N7","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0375066722749112
"UniRef90_W1Q1L8","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0355981198855427
"UniRef90_W2CIW7","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0270888447492537
"UniRef90_W2VC95","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0234832422755886
"UniRef90_X8H3M8","ev_complete_uniref_Caries-CAsvsHealthy-CI",0.0238062384427322
"UniRef90_C7NBR1","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.000872543927746814
"UniRef90_E7RVW1","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00212192994501047
"UniRef90_W1Q1S0","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0133355401348405
"UniRef90_A0A0R3PIN0","ev_complete_uniref_Caries-CAsvsHealthy-CF",1.79537110714822e-06
"UniRef90_A0A250FAN4","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0387197209509255
"UniRef90_A0A2N6TM57","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00710448676429854
"UniRef90_A3CQ47","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00986583970361667
"UniRef90_C2M370","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00543158240900207
"UniRef90_C8NDE1","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0420318753738885
"UniRef90_D2ZT22","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0215298715054385
"UniRef90_E0DE64","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.000763484381340721
"UniRef90_E7RTK7","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00114320233190079
"UniRef90_E7RTR9","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.000134777345289465
"UniRef90_E7RXG0","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0101849654749865
"UniRef90_E7RY83","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0143730208229678
"UniRef90_E7RYK2","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00746269800175632
"UniRef90_F0IAB6","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00780622040538265
"UniRef90_F0IIV1","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00197945945496624
"UniRef90_F3UU36","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00175079191814997
"UniRef90_J6HZ39","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0380624010276447
"UniRef90_L1NU03","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0211543044233063
"UniRef90_L1NXW0","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.000945846659153795
"UniRef90_L1NY42","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00168716147344524
"UniRef90_L1PBM2","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00414797464582183
"UniRef90_L1PMK0","ev_complete_uniref_Caries-CAsvsHealthy-CF",1.35258416305075e-08
"UniRef90_L1PQP4","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0175923526789282
"UniRef90_L1PSR8","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00259251063945186
"UniRef90_L1PUU1","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0014285780735117
"UniRef90_U2AXI3","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.000701362056160002
"UniRef90_U2AZB2","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00369588347202376
"UniRef90_U2FF01","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.00118389162146641
"UniRef90_W1Q1L8","ev_complete_uniref_Caries-CAsvsHealthy-CF",0.0205345816063719
"UniRef90_B9D2N3","ev_complete_uniref_Healthy-CIvsHealthy-CF",0.0401485876689099
"UniRef90_U7V4D6","ev_complete_uniref_Healthy-CIvsHealthy-CF",0.00880429968546374
"UniRef90_UPI00036A705E","ev_complete_uniref_Healthy-CIvsHealthy-CF",0.0499755220151813
"UniRef90_A0A0R3PIN0","ev_complete_uniref_Healthy-CIvsHealthy-CF",0.0188954214639586
"UniRef90_A0A0S2ZM78","ev_complete_uniref_Healthy-CIvsHealthy-CF",0.00502964433745249
