"Taxon","pval","qval","lfc"
"UniRef90_A0A1B8QRH7",0.672037573245556,1,0.132132678333654
"UniRef90_A0A250FRI5",0.603006279924723,1,0.137088345804472
"UniRef90_A0A2C6BMA4",0.43713788985922,1,-0.303790154727034
"UniRef90_A0A2N6TFM9",0.155167323053524,1,0.648046411549872
"UniRef90_A5TTJ2",0.528819013317187,1,0.199096656994427
"UniRef90_D2ZSX1",0.36167520330896,1,-0.41319150628522
"UniRef90_F0IDH7",0.946504000954712,1,0.0184602121797592
"UniRef90_F9EE39",0.297586655981597,1,-0.406617436791129
"UniRef90_G5GED9",0.853515576573271,1,-0.0487410922225294
"UniRef90_L1NTW7",0.267007466899097,1,-0.551839362630909
"UniRef90_L1NXR5",0.89351509428535,1,0.0438638496094235
"UniRef90_L1P8P6",0.226067778996825,1,-0.460030721708438
"UniRef90_L1PPR7",0.0617966463407992,1,-1.1146575469675
"UniRef90_Q9F257",0.598525085118262,1,0.131990984468994
"UniRef90_Q9F266",0.876177719795196,1,0.0484184027412436
"UniRef90_S4W8X7",0.613980489927085,1,0.153314235153495
"UniRef90_U1QIV9",0.353723059799861,1,0.268730275149073
"UniRef90_U1R534",0.616726313115622,1,-0.221964298236387
"UniRef90_U2KL13",0.76208285280983,1,0.101769467276077
"UniRef90_UPI00025E28F5",0.640869113557885,1,-0.28957308577212
"UniRef90_W2CTK3",0.393873380852309,1,-0.35577964128368
"UniRef90_W2CV44",0.469893241685893,1,-0.252187593051233
"UniRef90_W2CZS0",0.555985013051008,1,0.187184166848604
"UniRef90_A0A069QGQ9",0.250781619891596,1,0.64905046962122
"UniRef90_A0A0K8RT54",0.623501214227167,1,-0.242382681015148
"UniRef90_A0A0M4GJK6",0.702998086007546,1,-0.157055445792457
"UniRef90_A0A0M4GTB0",0.446612203175134,1,-0.294577370035901
"UniRef90_A0A0R3PIN0",0.900201594590206,1,-0.0690032544015808
"UniRef90_A0A0S2ZM78",0.622791687171762,1,0.434518749265404
"UniRef90_A0A0X8JSY8",0.404934765522434,1,0.780607523065477
"UniRef90_A0A134A2L4",0.934952547036337,1,-0.0353404069025337
"UniRef90_A0A134A313",0.205743768647546,1,-0.719858683437923
"UniRef90_A0A1Q8XIS7",0.292159746213975,1,-0.458681727362781
"UniRef90_A0A222PBB6",0.324660011568635,1,0.40447062014423
"UniRef90_A0A241Q2B3",0.0422130284730942,1,1.11084275269091
"UniRef90_A0A241Q4K7",0.817179612112701,1,-0.166509622704351
"UniRef90_A0A241Q4L3",0.947907460279839,1,0.0448188986398542
"UniRef90_A0A250FNZ8",0.577219814140388,1,0.16460425145254
"UniRef90_A0A2B7YJP5",0.71017969117474,1,0.160218612101578
"UniRef90_A0A2B7YNI3",0.0219876170103509,1,-1.07337188369741
"UniRef90_A0A2B7YY17",0.00840742189660773,1,1.11040892178126
"UniRef90_A0A2C5ZYQ6",0.00414310863761476,0.534461014252304,1.12732405285814
"UniRef90_A0A2C6BV61",0.16881764270115,1,0.938719684699064
"UniRef90_A0A2C6C3I1",0.339082170817303,1,0.355333008181366
"UniRef90_A0A2D3L920",0.950786317663394,1,0.0390602535826516
"UniRef90_A0A2G9FAK1",0.326333434926837,1,0.325488525310429
"UniRef90_A0A2N6TLH8",0.265013822270943,1,1.15513989361071
"UniRef90_A0A2N6TM57",0.0705418931177724,1,0.785108571157626
"UniRef90_A0A2N8NDD8",0.370206505594766,1,-0.350067780124626
"UniRef90_A0A323TX70",0.741899496663804,1,-0.23714196121605
"UniRef90_A5TSM3",0.893320960609715,1,0.0607662778252581
"UniRef90_A5TV72",0.256486956206321,1,0.831011613164183
"UniRef90_A5TWG4",0.109465149428154,1,0.791047297330073
"UniRef90_C2M4X0",0.53430561239106,1,-0.353058335712916
"UniRef90_C8NB72",0.711295742326235,1,0.0831093126438899
"UniRef90_C8PRM6",0.222287148457397,1,-0.415898512134313
