"Taxon","pval","qval","lfc"
"UniRef90_A0A0F7Z8Y0",0.827276045440362,1,-0.066478852195336
"UniRef90_A0A0M3UUY0",0.107909296615355,1,-0.617631776236093
"UniRef90_A0A1B8QRC9",0.353475264358551,1,-0.454291263976017
"UniRef90_A0A1B8QRH7",0.199452676087628,1,-0.662951123229204
"UniRef90_A0A1Z3CL97",0.10489819266059,1,-0.863669330619671
"UniRef90_A0A246EFZ6",0.817618940432544,1,-0.0926482300344535
"UniRef90_A0A250FRI5",0.104496257956865,1,0.570401371608947
"UniRef90_A0A2K9HFI3",0.843049454645454,1,-0.0696108728459547
"UniRef90_A0A2N6TFM9",0.154253869378108,1,0.649726936971532
"UniRef90_A7GZT9",0.0512643690515967,1,-0.885661513434804
"UniRef90_C4GHH1",0.184845059244797,1,-0.5907602515829
"UniRef90_C4GK28",0.0634045084206334,1,-0.741481014097943
"UniRef90_C8PG34",0.46786177249021,1,-0.173306466875092
"UniRef90_C8PQ97",0.506669309892452,1,0.164764393254193
"UniRef90_C9MVA3",0.913941742400011,1,-0.0310847974389706
"UniRef90_E1KT92",0.0723217942443655,1,0.817208066140744
"UniRef90_F0IDH7",0.373506161657935,1,-0.27151670658244
"UniRef90_F9EE39",0.130679006151417,1,-0.803617677591191
"UniRef90_G9ZG61",0.907398507574473,1,0.0365335892243344
"UniRef90_J5VG22",0.680305924279341,1,-0.16543295038727
"UniRef90_L1NXR5",0.250742309914866,1,0.335883377558697
"UniRef90_L1P5C9",0.47169540339639,1,-0.266562500920054
"UniRef90_L1P5L4",0.370419172761511,1,-0.360108244422855
"UniRef90_L1P8P6",0.192311377339634,1,-0.536021963544136
"UniRef90_L1PPR7",0.966048751025659,1,0.0219992957574068
"UniRef90_Q9F257",0.748377803763336,1,-0.147599083880077
"UniRef90_Q9F266",0.586089702941268,1,-0.26234231532046
"UniRef90_S4W8X7",0.625149197203374,1,-0.213060427111958
"UniRef90_U1QIV9",0.535790022999768,1,0.257195466919616
"UniRef90_U1QYG9",0.401740377315968,1,-0.359040440763814
"UniRef90_U1R1G6",0.502201153052582,1,0.245884954912904
"UniRef90_U1S963",0.102530737299346,1,-0.582985176742226
"UniRef90_U2AV38",0.442597135097801,1,0.199952374317232
"UniRef90_U2KL13",0.816241114833015,1,0.130246278525985
"UniRef90_U2PVL1",0.364659131291545,1,0.270594031571437
"UniRef90_U2R544",0.410247135797155,1,-0.22001796628797
"UniRef90_U7T8B7",0.0647479395182388,1,-0.909836402076783
"UniRef90_UPI00025E28F5",0.403230020690492,1,0.342330948558403
"UniRef90_UPI00066D2D1E",0.374618015597437,1,0.264452679157678
"UniRef90_V2Y5D6",0.836319521942898,1,-0.0810112515986027
"UniRef90_X8HL68",0.508903441733191,1,0.180482253943817
"UniRef90_A0A069QGQ9",0.285463190778302,1,0.541281643326288
"UniRef90_A0A0K8RT54",0.615493223970785,1,-0.250574021717626
"UniRef90_A0A0R3PIN0",0.254925806738431,1,-0.443988838357433
"UniRef90_A0A0S2ZM78",0.320030905531094,1,0.845267582127805
"UniRef90_A0A0X8JSY8",0.0876123662760775,1,1.26673537653611
"UniRef90_A0A134A108",0.517080454949411,1,-0.192858248787388
"UniRef90_A0A134A2L4",0.526406140176608,1,0.325045417716373
"UniRef90_A0A134A313",0.0925577674363917,1,-0.815659612138012
