"Taxon","pval","qval","lfc"
"UniRef90_A0A0M5JUP1",0.156384691353996,1,-1.1691811862545
"UniRef90_A0A0X8JSW0",0.965886445801375,1,0.0165059165349281
"UniRef90_A0A134AAF9",0.519412546170814,1,0.359198855327523
"UniRef90_A0A1F0TVC6",0.294886620267013,1,-0.821559229484196
"UniRef90_A0A1Q8EF33",0.666218776929649,1,0.264401977984409
"UniRef90_A0A2C6A320",0.674976250798991,1,0.374061256760813
"UniRef90_A0A2T4TCQ0",0.522209033665088,1,0.38963596520583
"UniRef90_A0A2W6V512",0.719805679022813,1,0.173610931607276
"UniRef90_C7NDY4",0.655049535030258,1,0.214442941479598
"UniRef90_C7XP78",0.551482230328179,1,0.320119465141255
"UniRef90_E6KT84",0.261156780995912,1,-0.756021278021807
"UniRef90_E7N2G7",0.11691976469787,1,-0.809891127257375
"UniRef90_E7N3V3",0.199414024734051,1,-1.06594508470539
"UniRef90_F9HHT9",0.306467038718211,1,-0.795082376632127
"UniRef90_H1LUP6",5.23814167706386e-05,0.0100572320199626,-2.48589934591002
"UniRef90_I0R6Y7",0.291771406996442,1,-0.869192143581813
"UniRef90_R4SB26",0.450584338373024,1,0.838070671205085
"UniRef90_U1RUD6",0.551204377198734,1,-0.427924138950819
"UniRef90_UPI0009F88094",0.00242919264873878,0.461546603260367,-1.81813612197775
"UniRef90_UPI0009FC0E6D",0.244002645363719,1,-0.813949280823532
"UniRef90_W1U390",0.799500661628031,1,0.136309252234947
"UniRef90_A0A069QGQ9",0.539230023056458,1,-0.943260697772314
"UniRef90_A0A096C9G9",0.801272629649658,1,-0.088227572487439
"UniRef90_A0A0B4XM19",0.753404712572542,1,0.167118263307614
"UniRef90_A0A0K1F0Z5",0.0980853312025938,1,-1.18933089654936
"UniRef90_A0A0K8RT54",0.78576671919564,1,0.116873439397677
"UniRef90_A0A0M3RJT7",0.13677827248856,1,-1.34543789120678
"UniRef90_A0A0M4GJK6",0.818652290219557,1,-0.214810792854956
"UniRef90_A0A0M4GTB0",0.219335904148975,1,-1.06461549997075
"UniRef90_A0A0M4GV23",0.211048351146796,1,-1.10820985190614
"UniRef90_A0A0M5JNT6",0.0966493859144846,1,-1.09273637407078
"UniRef90_A0A0R3PIN0",0.945283054003412,1,0.0763362182485944
"UniRef90_A0A0S2ZM78",0.14327987243344,1,2.0450661071148
"UniRef90_A0A0X8JSY8",0.937087634348143,1,-0.113705264450345
"UniRef90_A0A120KPE5",0.851221972164178,1,0.0808177935733089
"UniRef90_A0A133ZXA4",0.638425358899468,1,0.455610288110633
"UniRef90_A0A134A2L4",0.395440260421915,1,0.59623067811678
"UniRef90_A0A134A313",0.828700259484618,1,0.297083034005924
