"Taxon","pval","qval","lfc"
"UniRef90_A0A0F7Z8Y0",0.431208293528089,1,0.212639962570971
"UniRef90_A0A1B8QRC9",0.923162538302591,1,-0.0326659106541076
"UniRef90_A0A1B8QRH7",0.452642878929149,1,-0.300639587641341
"UniRef90_A0A250FRI5",0.944332062408185,1,0.0294810427145083
"UniRef90_A0A2N6TFM9",0.520250318433241,1,-0.402151457668306
"UniRef90_A0A377JJK5",0.736670398645656,1,-0.147130753739263
"UniRef90_C4GHH1",0.590360543148442,1,-0.154646953708946
"UniRef90_C8PQ97",0.791143769393759,1,0.073348932000881
"UniRef90_E1KT92",0.0162697365313464,1,1.02943969198891
"UniRef90_F0IDH7",0.173261984948602,1,-0.425508796719125
"UniRef90_G5GED9",0.0976575836906799,1,-0.526426224855289
"UniRef90_G9ZG61",0.640032357221593,1,0.150455942550707
"UniRef90_J5VG22",0.381267007540651,1,0.256932619240764
"UniRef90_L1NTW7",0.064588388965448,1,-0.559729623277946
"UniRef90_L1NXR5",0.788788653759644,1,-0.111812455140692
"UniRef90_L1P5L4",0.846893447885841,1,0.0506147348679207
"UniRef90_L1P8P6",0.47051410490148,1,-0.245399149394809
"UniRef90_L1PPR7",0.0807589585342419,1,0.613197696219569
"UniRef90_Q9F257",0.430408202119067,1,-0.302571350700372
"UniRef90_Q9F266",0.474001920769297,1,-0.298285073418123
"UniRef90_S4W8X7",0.319940761762728,1,-0.388788642635028
"UniRef90_U1QIV9",0.838972225688915,1,-0.0744559110669146
"UniRef90_U1QYG9",0.305340501810831,1,0.319343555122137
"UniRef90_U1R1G6",0.256072918711421,1,0.398578051877206
"UniRef90_U2KL13",0.941903591906683,1,-0.0381978432494164
"UniRef90_U2PVL1",0.719210920283464,1,0.134433414488153
"UniRef90_UPI00025E28F5",0.971243477198103,1,-0.019087719063572
"UniRef90_UPI00066D2D1E",0.722753440155918,1,0.131369388983697
"UniRef90_UPI000CD8B471",0.475101801142375,1,-0.192626702611341
"UniRef90_W2CTK3",0.458424432554887,1,-0.263124676916228
"UniRef90_X8HL68",0.749727717482564,1,0.0991245795007829
"UniRef90_A0A069QGQ9",0.494410397218255,1,-0.511600809384896
"UniRef90_A0A0K8RT54",0.825433080588357,1,-0.0978637286703436
"UniRef90_A0A0M4GJK6",0.119997774783826,1,-0.576058164339886
"UniRef90_A0A0R3PIN0",0.107525698728594,1,-0.58900906374794
"UniRef90_A0A0S2ZM78",0.541985696448986,1,0.464832466168379
"UniRef90_A0A0X8JSY8",0.974016180774872,1,0.0212230758600759
"UniRef90_A0A134A2L4",0.787022415858592,1,0.120457993193489
"UniRef90_A0A134AMZ8",0.0852404100555607,1,0.427583671153226
"UniRef90_A0A222PBB6",0.783955016874766,1,-0.161474399199991
"UniRef90_A0A241Q2B3",0.639270679708362,1,0.237732082637943
"UniRef90_A0A241Q4K7",0.866365875553561,1,0.0909368996582089
"UniRef90_A0A241Q4L3",0.0677978141127231,1,-0.864231717834822
"UniRef90_A0A246EF94",0.758724757392203,1,0.101382022078195
"UniRef90_A0A250FBG1",0.391380706800041,1,0.250771560863323
"UniRef90_A0A250FBH3",0.568810784667526,1,0.200698448509013
"UniRef90_A0A250FBX2",0.164094910482693,1,0.393640343580578
"UniRef90_A0A250FNZ8",0.567550651400721,1,0.222004281273684
"UniRef90_A0A2B7YJP5",0.92438951026467,1,0.0487412597589768
"UniRef90_A0A2B7YNI3",0.752874093103417,1,0.0842318590625763
"UniRef90_A0A2B7YS72",0.238843485801432,1,0.433680508779276
"UniRef90_A0A2B7YY17",0.0324241008662794,1,-1.09982428133296
"UniRef90_A0A2C5ZYQ6",0.371387979435475,1,-0.46177991598345
"UniRef90_A0A2C6BV61",0.0139238109036359,1,-1.47169597767948
"UniRef90_A0A2C6C3I1",0.11906232943726,1,-0.710077035819916
"UniRef90_A0A2D3L920",0.482137061890238,1,-0.446477447294178
"UniRef90_A0A2G9F7T9",0.569720894753363,1,0.151769402729322
"UniRef90_A0A2G9FAK1",0.00401321121089289,0.622047737688398,-1.02155424061816
"UniRef90_A0A2N6TLH8",0.498708434812317,1,-0.476906140458478
"UniRef90_A0A2N6TM57",0.220346115279076,1,0.755452693177093
"UniRef90_A0A323TX70",0.171268737495545,1,-0.678521113937777
"UniRef90_A5TSM3",0.303747291239537,1,0.471317774109235
"UniRef90_A5TV72",0.522551340206175,1,-0.453972310415953
"UniRef90_A5TVF0",0.173164837012159,1,0.483076310867792
"UniRef90_A5TWG4",0.980103608955724,1,0.0141073896123701
"UniRef90_C2M4X0",0.153335628666261,1,-0.617151456489699
"UniRef90_C8NB72",0.0431675003974274,1,-0.571125399814411
"UniRef90_C9LKJ6",0.0987014212944449,1,-0.747391663798978
"UniRef90_C9MWN9",0.00946808728155072,1,-0.695208660620785
"UniRef90_C9MZ41",0.868544331852993,1,0.0603639955124552
"UniRef90_C9MZK9",0.725565092446529,1,-0.109225284597132
"UniRef90_D2ENY9",0.235602413723515,1,-0.50205210871398
"UniRef90_D3IF56",0.981580757389352,1,0.00729584596301444
"UniRef90_D3IKE1",0.944025968238715,1,-0.0231127753261706
"UniRef90_D3IKU4",0.527210909373337,1,0.343078462458809
"UniRef90_D3IMD8",0.598610203003839,1,-0.186196402894437
"UniRef90_D3QZD1",0.740852276510799,1,-0.138626697421489
"UniRef90_D4CSV9",0.406639305697174,1,-0.250767814877434
"UniRef90_D7NFI9",0.360720711874708,1,-0.433606657879086
"UniRef90_E0DE64",0.370937848873237,1,-0.309044242075566
"UniRef90_E0DFE6",0.679994027319418,1,-0.194629714634184
"UniRef90_E0DHH0",0.0438386894323079,1,-0.986202199939573
"UniRef90_E0DHI2",0.315926059453873,1,-0.464047721812674
"UniRef90_E0DHT7",0.588991810760113,1,0.257225297415657
"UniRef90_E7RY83",0.141511249790933,1,-0.623498510305089
"UniRef90_F7L2Y4",0.385268996334884,1,0.397024519463548
"UniRef90_F9EJN4",0.620102384323736,1,-0.308521692063688
"UniRef90_F9GMH7",0.454760490669528,1,-0.257186617791209
"UniRef90_G6AGG7",0.82644904930447,1,-0.068022527579455
"UniRef90_G6C504",0.038621776086239,1,1.61559131685921
"UniRef90_J2ZP06",0.161284385373431,1,-0.494687276119742
"UniRef90_J4VLQ5",0.382248242935617,1,0.247375894621603
"UniRef90_J4X3C5",0.485490695808767,1,0.416940508384575
"UniRef90_J4X4D7",0.524489765870342,1,0.303102406766621
"UniRef90_J5UUN7",0.201834903672206,1,0.714576820326011
"UniRef90_J5W1Y2",0.842290643557521,1,0.104463736385048
"UniRef90_J5XQL6",0.0634402028330515,1,0.877192770106127
"UniRef90_J6HXM3",0.331098795525169,1,0.569578839957847
"UniRef90_J6HZ39",0.216057368243686,1,0.777556016651185
"UniRef90_J6I625",0.722198446574918,1,-0.157395052524134
"UniRef90_J6ILZ2",0.596039078050516,1,0.222110056823451
"UniRef90_J6IUG2",0.94605362847398,1,0.0266529018456602
"UniRef90_K1GXY7",0.186699653760364,1,0.44279296751635
"UniRef90_L1NQ05",0.120976377826744,1,-0.735468606341492
"UniRef90_L1NTI4",0.525115946595908,1,-0.362177596073374
"UniRef90_L1NU03",0.210760629374887,1,-0.523626495112163
"UniRef90_L1NWR4",0.57250040942996,1,-0.21729172396781
"UniRef90_L1NXW0",0.23647037894678,1,0.523954131146711
"UniRef90_L1NZV5",0.0429263568488439,1,-0.852205855846242
"UniRef90_L1P0B5",0.729881404627097,1,0.104440234145899
"UniRef90_L1P8R8",0.738447341355504,1,0.125119006734997
"UniRef90_L1PBM2",0.0903204147670442,1,-0.829117524311186
"UniRef90_L1PDL4",0.346846103306971,1,-0.395094825433646
"UniRef90_L1PKY8",0.455289176688766,1,-0.27946098236298
"UniRef90_L1PNE1",0.38238960495787,1,-0.23539861354191
"UniRef90_L1PQ39",0.73736155674457,1,-0.0952242485146606
"UniRef90_L1PQP4",0.740226285742982,1,-0.138105607888461
"UniRef90_L1PS04",0.343579321335945,1,-0.400759061801152
"UniRef90_L1Q3K9",0.832705816197786,1,-0.0694480406129879
"UniRef90_Q7P652",0.599098280494283,1,-0.186674141822609
"UniRef90_R9RDW5",0.379257173123125,1,0.258191804841062
"UniRef90_S2ZQS1",0.13021771694073,1,-0.843054472130965
"UniRef90_U1Q2Z8",0.0418851551634193,1,-0.922897294351916
"UniRef90_U1QP00",0.748255135916933,1,-0.184884953571266
"UniRef90_U1QXW4",0.358228641484097,1,-0.313722549560781
"UniRef90_U1R3T5",0.984177549609488,1,0.00993394025113983
"UniRef90_U1R9S4",0.0106080196640756,1,-1.02755011920989
"UniRef90_U1S322",0.56223191123752,1,0.166444320241907
"UniRef90_U1S5K2",0.8112316023377,1,-0.164738742601674
"UniRef90_U1SAA0",0.888489651315806,1,-0.0822895101402762
"UniRef90_U2AZB2",0.24919106134106,1,-0.428912762057243
"UniRef90_U2BYZ5",0.081891484000421,1,-0.511181779912625
"UniRef90_U2CAK8",0.451618405653295,1,0.319183669234404
"UniRef90_U2IFD3",0.275821590566139,1,-0.786452429345135
"UniRef90_U2KZ56",0.0933997413659725,1,-0.650118609888791
"UniRef90_U2LXT4",0.0628263166317916,1,-0.735237797249879
"UniRef90_U2PKD9",0.661529822331716,1,0.25121674205577
"UniRef90_U2QT45",0.311757774926777,1,0.432420243609833
"UniRef90_U2R2D9",0.0329218105177613,1,0.992185585654812
"UniRef90_U2RAS2",0.888453575164374,1,0.14046060852796
"UniRef90_U2SNC4",0.381491401394968,1,0.362773681821312
"UniRef90_U2SSM5",0.50466208010695,1,-0.186258049173604
"UniRef90_U2V6P6",0.363035713220463,1,-0.400917508365846
"UniRef90_UPI000319827F",0.520303692116016,1,0.191394109053338
"UniRef90_UPI0004686854",0.660887203667353,1,-0.189518992132973
"UniRef90_UPI0007E347B6",0.0563229053382573,1,-0.649861199962374
"UniRef90_V2Y0N7",0.572337016197202,1,0.263948886081201
"UniRef90_W2C822",0.865639063614957,1,-0.0600010933365695
"UniRef90_W2CGF0",0.0849106903381518,1,-0.694014617448755
"UniRef90_W2CHB7",0.319372020684202,1,-0.409210466565648
"UniRef90_W2CR80",0.575918125277713,1,0.217418593296327
"UniRef90_W2CTG9",0.000684664122587026,0.106807603123576,-1.09193001921066
"UniRef90_W2VDD7",0.778864651381659,1,0.124571491492902
"UniRef90_X8HWZ7",0.0960567663734464,1,0.623360849844057
"UniRef90_X8I528",0.207572758346304,1,0.656206886713802
"UniRef90_X8IBS7",0.630620901741311,1,-0.21484319417402
