"gene_family","SRR14127885","SRR14127886","SRR14127887","SRR14127888","SRR14127889","SRR14127890","SRR14127891","SRR14127893","SRR14127894","SRR14127895","SRR14127896","SRR14127897","SRR14127898","SRR14127899","SRR14127900","SRR14127901","SRR14127902","SRR14127904","SRR14127905","SRR14127907","SRR14127931","SRR14127932","SRR14127933","SRR14127934","SRR14127935","SRR14127936","SRR14127937","SRR14127939","SRR14127940","SRR14127941","SRR14127942","SRR14127943","SRR14127944","SRR14127945","SRR14127946","SRR14127947","SRR14127948","SRR14127950","SRR14127951","SRR14128067","SRR14128068","SRR14128069","SRR14128070","SRR14128072","SRR14128073","SRR14128074","SRR14128075","SRR14128076","SRR14128077","SRR14128078","SRR14128079","SRR14128080","SRR14128081","SRR14128083","SRR14128085","SRR14128111","SRR14128112","SRR14128113","SRR14128114","SRR14128115","SRR14128116","SRR14128117","SRR14128118","SRR14128120","SRR14128121","SRR14128122","SRR14128123","SRR14128124","SRR14128125","SRR14128126","SRR14128127","SRR14128128","SRR14128130","SRR14128131","SRR14128132","SRR14128134"
"UniRef90_L1PUB1",0,0,0,9.6153846154,0,0,0,0,0,0,0,0,0,0,16.9491525424,0,0,0,0,0,0,0,0,9.3457943925,0,9.2592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,18.691588785,0,9.5238095238,0,0,0,0,0,0,0,8.4745762712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4815813118,0,0,0,0
"UniRef90_L1PUU1",0,0,0,61.5517108542,0,0,0,0,0,0,0,0,28.4197805518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.801980198,0,0,0,0,0,0,0,0,0,0,10.1012677601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.076142132,0,0,0,0,39.900990099,0,0
"UniRef90_L1Q3K9",0,0,0,11.8019774405,0,0,0,0,0,0,0,0,21.4203894616,16.776914965,23.599025409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111,0,17.7170868347,0,0,0,0,0,0,0,5.9523809524,0,0,0,0,0,0,0,0,11.6666666667,0,0,0,0,0,0,22.8593878823,0,0,0,0,0,0,0,5.9880239521,0,0,0,0
"UniRef90_Q73LQ5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1843971631,0,17.1956749215,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_Q7P3S4",0,0,5.9573517297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0120481928,0,0,0,0,0,0,33.8074623789,0,0,0,0,0,3.125,0,0,0,0
"UniRef90_Q7P652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.17214784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9785252737,0,0,0,0,0,0,18.1818181818,0,13.1578947368,0,0,0,0,0,0,0,0,0,59.4059405941,0,0,0,17.6991150442,22.7272727273,0,0,0,0,0,0,0,0,0,0,0,0,20.202020202
"UniRef90_Q7P7A0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.4256951103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_Q7P822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2601626016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2811059908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1290322581,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_Q9L9V4",0,0,11.9047619048,0,0,0,0,0,6.1349693252,0,0,0,6.1728395062,11.6076221149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5260629237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_R9RDW5",0,0,0,0,0,0,0,0,0,0,0,0,24.8602964441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4582668793,0,0,0,0,0,26.9363323055,0,0,0,0,21.8827126722,0,0,0,0,0,0,0,0,0,0,0,15.9854724027,33.7667532836,31.1992320189,0,6.711409396,0,0,0,0,0,0,0,0,0,0
"UniRef90_S2ZQS1",0,27.7777777778,0,96.9908333646,0,0,0,0,0,79.6870757217,0,0,26.3157894737,13.8888888889,13.3333333333,0,0,0,0,0,53.6936936937,0,0,0,0,0,0,0,0,26.3157894737,27.397260274,0,0,0,0,0,25.641025641,0,0,0,0,52.6680526681,0,0,0,26.3157894737,0,41.6666666667,0,79.298245614,0,0,0,0,0,0,0,0,26.6666666667,14.2857142857,0,0,27.027027027,43.0337178811,0,132.6315789474,0,54.0935672515,0,63.6523969857,0,204.2866736914,29.8507462687,81.2808121748,13.3333333333,25.974025974
"UniRef90_S3BAE8",39.3247745862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.854667791
"UniRef90_U1PWG3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6991150442,0,8.8495575221,0,0,0,0,0,0,0,0,0,92.2807017544,0,0
"UniRef90_U1PY01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7722327658,0,0,0,0,0,0,0,0,102.1723001923,0,0
"UniRef90_U1Q130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8970813513,0,0
"UniRef90_U1Q2Z8",0,12.1951219512,11.2359550562,0,0,0,0,0,0,24.3938717834,0,42,153.1025978027,0,46.2213367003,28.0937105084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2345679012,0,0,0,0,0,0,0,0,0,0,0,12.1951219512,0,0,51.8356643357,162.5343948175,0,0,0,18.3697753979,0,0,38.529029008,0,0,0,43.0369787569,54.8188620724,0,20.7628909552,12.1951219512,0,17.9012345679,42.2140402553,0,0,0,0,0,0,0,12.0481927711,0,0
"UniRef90_U1Q6C0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4094881398,0,0
"UniRef90_U1Q8L8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8079096045,0,0
"UniRef90_U1Q995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0784162983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2251476762,0,0
"UniRef90_U1QC08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1818181818,0,0
"UniRef90_U1QD23",0,0,0,0,0,0,0,0,0,0,0,0,166.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0
"UniRef90_U1QF15",0,0,0,0,0,0,0,17.094017094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9365079365,14.598540146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9657615112,0,0,208.1871345029,62.9437061631,0,0,0,0,0,0,0,0,0,0,8.1300813008,0
"UniRef90_U1QG29",0,0,0,0,0,0,0,0,0,0,0,0,30.2542875697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2644628099,8.2644628099,0,0,16.2601626016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9843517139,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U1QI67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5454545455,0,0,0,0,0,0,8.2644628099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U1QP00",0,24.3255196816,0,84.0734827747,8.547008547,0,35.3279647414,40.2580645161,108.3733442528,121.6801590005,32.4745762712,703.4184919716,526.200482669,0,37.7053064631,93.5837177113,17.0215848182,27.0432692308,7.5757575758,0,0,0,16.1290322581,22.7632812753,109.6955646603,42.5130898791,24.0655401946,0,0,65.0342814295,0,0,16,26.6178266178,53.869009414,77.844603919,108.3414130888,24.003873824,42.2576132507,89.1621628006,0,312.0054029365,0,0,16.1290322581,33.4150274411,15.7480314961,340.2536736496,0,20.8263090435,4.5248868778,0,28.9283366206,0,0,0,0,57.9628212138,0,41.3904846075,0,12.6600463304,66.2408321981,778.164195517,52.8565207707,183.2123130536,0,0,31.8851626016,30.938984169,0,78.7788585697,37.3627756253,8.4745762712,202.6496804118,46.296210628
"UniRef90_U1QQ65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9687902188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5919816357,0,0
"UniRef90_U1QXW4",0,0,0,0,0,0,0,27.9160995945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8888888889,6.8493150685,0,0,0,0,0,0,13.7931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1799933088,0,0,0,0,0,13.6992728126,73.2774328286,0,0,0,0,0,0,0,0,0,0,24.5256731268,0
"UniRef90_U1R3T5",0,0,0,0,0,0,0,19.1634553985,0,0,0,46.6831780247,20.2093787766,0,15.0701130875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3698223341,0,0,57.2344687324,22.0952317459,8.4147075802,16.1195873819,0,19.4498897329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7744163707,0,0,0,227.6370041211,34.1047238364,0,0,0,0,10.9848713158,0,0,10.686301609,25.5601339171,12.1598849773,12.5758161772
"UniRef90_U1R9S4",0,0,0,0,0,0,0,0,0,19.3399201177,0,65.2070213748,14.7058823529,0,0,0,0,0,0,0,0,0,12.3808217299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7058823529,0,0,0,0,0,0,0,23.3618233618,0,0,13.986013986,0,0,0,0,0,0,0,0,0,0,41.2316586304,0,0,0,0,0,0,0,109.441602728,0,0
"UniRef90_U1RJ19",0,0,0,21.6382410953,0,0,0,0,0,23.7394957983,0,0,0,12.012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6921869339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.8858336234,0,0
"UniRef90_U1RP32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6497175141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U1S2R3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3440986494,0,0
"UniRef90_U1S322",0,0,0,0,0,0,0,0,0,0,0,0,10.9349524934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2642996734,0,0,24.716553288,6.8027210884,6.7567567568,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8027210884,0,0,0,0,0,55.9659375211,0,0,0,0,0,0,0,0,0,13.5594778452,0,13.6054421769
"UniRef90_U1S4U8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.993006993,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U1S5K2",0,0,0,0,0,0,0,157.8947368421,107.3438391642,0,0,449.1582491582,223.5650395389,112.6339709673,66.6666666667,0,7.5187969925,68.9655172414,297.2267438355,74.0740740741,0,0,12.3456790123,0,46.511627907,28.5714285714,0,0,0,47.418630752,0,0,0,0,0,24.0963855422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.8983050847,0,0,105.2631578947,0,0,0,0,183.6202411615,284.7117037432,0,0,0,84.6460100398,0,0,0,0,0,278.1851364771,0,343.0871289168,0
"UniRef90_U1SAA0",0,0,17.2214172911,25.1310190705,0,0,0,82.407018019,0,24.8397480122,0,11.7820809687,101.188358734,40.7122367461,0,0,0,0,0,14.552919808,0,0,0,0,0,0,45.4470281667,0,0,43.7287729847,0,0,0,16.0263189944,0,83.6311234492,131.1191993904,80.5509168308,59.9149322836,153.2336545936,0,69.9905642216,0,0,0,0,0,0,0,103.6772796949,0,0,0,0,0,0,0,0,0,0,0,32.7684754761,89.2222274297,293.7259406565,40.4882191117,0,0,0,0,19.0355921204,0,0,0,0,0,0
"UniRef90_U2A708",19.8271434421,0,0,0,0,0,0,23.1252917834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.698253104
"UniRef90_U2AFG7",0,0,0,0,0,0,0,0,0,0,0,0,5.6497175141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8267655911
"UniRef90_U2AQ36",20.8733717702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6827666626,0,0,0,0,0,0
"UniRef90_U2AQQ5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.6523723612
"UniRef90_U2AXI3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5055330658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.7098074903,40.6855447518,0,0,0,0,0,0,0,0,0,0,0,0,42.1435742052
"UniRef90_U2AY52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1118538324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.8538898519,39.4981994323,15.0183150183,0,0,0,0,0,0,0,0,0,0
"UniRef90_U2AY97",20.8333333333,0,0,0,0,0,0,0,0,0,0,0,18.9918991899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9504950495,0,0,0,0,0,0,89.5278782813
"UniRef90_U2AZB2",18.1818181818,0,0,0,0,0,0,0,0,0,0,0,14.7958457818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1287979449,0,0,0,35.8459123716,0,0,0,0,0,0,0,0,0,0,0,30.5609787843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0251256281,0,79.0714819647
"UniRef90_U2BW62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8041571549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3018140097
"UniRef90_U2BYZ5",10.989010989,0,0,0,0,0,0,47.0006184292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.299270073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4935146773,0,0,0,0,0,14.0845070423,0,0,0,0,0,0
"UniRef90_U2C1G8",29.9988471543,0,0,0,0,0,0,19.9502487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3191489362,0,0,0,0,66.1601974804
"UniRef90_U2C3C7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0708502024,0,0,0,0,0,0,0,5.2356020942,0,5.291005291,0,0,0,0,0,0,0,0,0,19.8286413709,0,0,10.5823068309,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1083263715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6788916492,44.6988787461,0,0,0,0
"UniRef90_U2C4B8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7338634922,29.2851386941,0,0,0,0,0,0,0,0,0,0,0,0,48.8031094257
"UniRef90_U2C4U5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8479532164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5021963187,0,0,0,0,0,0,0,5.5248618785,0,0,0,0,0
"UniRef90_U2CAK8",35.7677526393,0,0,0,0,0,0,14.2205892359,14.1735086665,0,0,0,27.2319676026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1020408163,0,2.5125628141,5.076142132,0,0,10.1813471503,0,0,0,0,24.1189995777,0,0,5.1813471503,0,0,0,30.3281206291,0,0,0,0,0,22.2490362915,0,73.6862331321,49.2657088909,35.6060228839,0,0,0,0,0,0,0,18.8321381039,2.5773195876,0,0,250.0281577004
"UniRef90_U2FF01",0,0,0,0,0,0,0,0,0,0,0,0,16.3292658098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.547008547,0,0,0,0,0,0,0,0,8.5107924091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U2IFD3",42.3639409021,201.8058207768,38.3212271706,118.9885461999,0,0,0,0,0,0,0,0,85.6014568147,0,0,0,0,6.4516129032,0,0,0,0,19.7804112931,13.289183223,0,0,0,0,56.8724002006,782.6262385498,44.3762001498,0,0,0,0,158.3831768967,43.5168282016,79.9930624523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.9873277798,621.8098022651,0,0,0,6.1349693252,853.0714082335,0,0,0,0,0,0,23.8729735732,13.1578947368,0,0,0,0,272.1854911505
"UniRef90_U2IHK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9705267214,0,0
"UniRef90_U2K7S7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3157894737,0,0
"UniRef90_U2KLT3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4935064935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U2KZ56",0,0,18.1818181818,32.5630252101,0,0,0,17.8571428571,0,0,0,0,0,0,0,0,0,0,0,0,11.6279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.4559862019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.2499506473,197.0563494732,18.5185185185,0,0,0,0,0,30.303030303,0,0,0,18.1818181818,0,0
"UniRef90_U2LXT4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1136236464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0816326531,0,0,4.0816326531,0,0,0,509.0553898081,0,0
"UniRef90_U2M245",0,0,0,0,4.6511627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9285714286,0,0
"UniRef90_U2PGQ0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2496856772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3166018855,0,0,0,0,0,0,0,0,0
"UniRef90_U2PKD9",0,47.9507841522,0,40.6817070281,0,0,0,0,27.9466498273,0,0,21.2909951937,0,533.9035747917,620.1289888464,0,0,88.7811401915,84.332302235,135.0171685811,0,0,0,0,0,0,0,0,0,13.698630137,0,0,0,0,0,0,0,0,0,0,0,7.5757575758,0,15.0945545682,0,0,0,0,0,73.7548651764,0,0,0,0,0,0,61.1213406853,18.915866742,0,0,0,0,0,14.8700939746,0,58.6525486206,0,0,0,0,6.9444444444,0,0,0,0,0
"UniRef90_U2PUM3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3122528355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.102603348,0,0,0,5.3191865606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U2PZQ3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9228543877,0,0,0,0,0,0,33.3333333333,11.2359550562,0,0,0,0,0,0
"UniRef90_U2Q0H3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.957735221,0,0
"UniRef90_U2Q4N4",0,0,0,4.5045045045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U2Q999",0,0,0,10.4452746132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.311012012,0,0
"UniRef90_U2QGP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2553191489,0,0,0,0,0,0,23.1116077958,0,0,0,0,0,0,0,0,11.829637288,15.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U2QT45",0,0,0,16.7608893248,0,0,0,58.7397304563,0,0,0,0,32.2580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5343123376,0,0,0,0,0,25.3051321055,0,0,0,0,0,0,0,55.8669245647,0,0,12.6419764028,0,0,0,0,0,0,16.4366815296,23.9529546758,0,0,0,0,0,0
